Year,Destination,Origin,Number,LatDest,LongDest,LatOrigin,LongOrigin
2020,Chile,Eritrea,0,-35.675147,-71.542969,15.179384,39.782334
2020,Chile,Estonia,0,-35.675147,-71.542969,58.595272,25.013607
2020,Chile,Eswatini,0,-35.675147,-71.542969,#N/A,#N/A
2020,Chile,Ethiopia,0,-35.675147,-71.542969,9.145,40.489673
2020,Chile,Faeroe Islands,0,-35.675147,-71.542969,61.892635,-6.911806
2020,Chile,Falkland Islands,0,-35.675147,-71.542969,-51.796253,-59.523613
2020,Chile,Fiji,0,-35.675147,-71.542969,-16.578193,179.414413
2020,Chile,Finland,0,-35.675147,-71.542969,61.92411,25.748151
2020,Chile,France,9260,-35.675147,-71.542969,46.227638,2.213749
2020,Chile,French Guiana,0,-35.675147,-71.542969,3.933889,-53.125782
2020,Chile,French Polynesia,0,-35.675147,-71.542969,-17.679742,-149.406843
2020,Chile,Gabon,0,-35.675147,-71.542969,-0.803689,11.609444
2020,Chile,Gambia,0,-35.675147,-71.542969,13.443182,-15.310139
2020,Chile,Georgia,0,-35.675147,-71.542969,42.315407,43.356892
2020,Chile,Germany,7559,-35.675147,-71.542969,51.165691,10.451526
2020,Chile,Ghana,0,-35.675147,-71.542969,7.946527,-1.023194
2020,Chile,Gibraltar,0,-35.675147,-71.542969,36.137741,-5.345374
2020,Chile,Greece,0,-35.675147,-71.542969,39.074208,21.824312
2020,Chile,Greenland,0,-35.675147,-71.542969,71.706936,-42.604303
2020,Chile,Grenada,0,-35.675147,-71.542969,12.262776,-61.604171
2020,Chile,Guadeloupe,0,-35.675147,-71.542969,16.995971,-62.067641
2020,Chile,Guam,0,-35.675147,-71.542969,13.444304,144.793731
2020,Chile,Guatemala,0,-35.675147,-71.542969,15.783471,-90.230759
2020,Chile,Guinea,0,-35.675147,-71.542969,9.945587,-9.696645
2020,Chile,Guinea-Bissau,0,-35.675147,-71.542969,11.803749,-15.180413
2020,Chile,Guyana,0,-35.675147,-71.542969,4.860416,-58.93018
2020,Chile,Haiti,236912,-35.675147,-71.542969,18.971187,-72.285215
2020,Chile,Honduras,0,-35.675147,-71.542969,15.199999,-86.241905
2020,Chile,Hong Kong,0,-35.675147,-71.542969,22.396428,114.109497
2020,Chile,Hungary,0,-35.675147,-71.542969,47.162494,19.503304
2020,Chile,Iceland,0,-35.675147,-71.542969,64.963051,-19.020835
2020,Chile,India,0,-35.675147,-71.542969,20.593684,78.96288
2020,Chile,Indonesia,0,-35.675147,-71.542969,-0.789275,113.921327
2020,Chile,Iran,0,-35.675147,-71.542969,32.427908,53.688046
2020,Chile,Iraq,0,-35.675147,-71.542969,33.223191,43.679291
2020,Chile,Ireland,0,-35.675147,-71.542969,53.41291,-8.24389
2020,Chile,Isle of Man,0,-35.675147,-71.542969,54.236107,-4.548056
2020,Chile,Israel,0,-35.675147,-71.542969,31.046051,34.851612
2020,Chile,Italy,4670,-35.675147,-71.542969,41.87194,12.56738
2020,Chile,Jamaica,0,-35.675147,-71.542969,18.109581,-77.297508
2020,Chile,Japan,0,-35.675147,-71.542969,36.204824,138.252924
2020,Chile,Jordan,0,-35.675147,-71.542969,30.585164,36.238414
2020,Chile,Kazakhstan,0,-35.675147,-71.542969,48.019573,66.923684
2020,Chile,Kenya,0,-35.675147,-71.542969,-0.023559,37.906193
2020,Chile,Kiribati,0,-35.675147,-71.542969,-3.370417,-168.734039
2020,Chile,Kuwait,0,-35.675147,-71.542969,29.31166,47.481766
2020,Chile,Kyrgyzstan,0,-35.675147,-71.542969,41.20438,74.766098
2020,Chile,Laos,0,-35.675147,-71.542969,19.85627,102.495496
2020,Chile,Latvia,0,-35.675147,-71.542969,56.879635,24.603189
2020,Chile,Lebanon,0,-35.675147,-71.542969,33.854721,35.862285
2020,Chile,Lesotho,0,-35.675147,-71.542969,-29.609988,28.233608
2020,Chile,Liberia,0,-35.675147,-71.542969,6.428055,-9.429499
2020,Chile,Libya,0,-35.675147,-71.542969,26.3351,17.228331
2020,Chile,Liechtenstein,0,-35.675147,-71.542969,47.166,9.555373
2020,Chile,Lithuania,0,-35.675147,-71.542969,55.169438,23.881275
2020,Chile,Luxembourg,0,-35.675147,-71.542969,49.815273,6.129583
2020,Chile,Macao,0,-35.675147,-71.542969,#N/A,#N/A
2020,Chile,Madagascar,0,-35.675147,-71.542969,-18.766947,46.869107
2020,Chile,Malawi,0,-35.675147,-71.542969,-13.254308,34.301525
2020,Chile,Malaysia,0,-35.675147,-71.542969,4.210484,101.975766
2020,Chile,Maldives,0,-35.675147,-71.542969,3.202778,73.22068
2020,Chile,Mali,0,-35.675147,-71.542969,17.570692,-3.996166
2020,Chile,Malta,0,-35.675147,-71.542969,35.937496,14.375416
2020,Chile,Marshall Islands,0,-35.675147,-71.542969,7.131474,171.184478
2020,Chile,Martinique,0,-35.675147,-71.542969,14.641528,-61.024174
2020,Chile,Mauritania,0,-35.675147,-71.542969,21.00789,-10.940835
2020,Chile,Mauritius,0,-35.675147,-71.542969,-20.348404,57.552152
2020,Chile,Mayotte,0,-35.675147,-71.542969,-12.8275,45.166244
2020,Chile,Mexico,10558,-35.675147,-71.542969,23.634501,-102.552784
2020,Chile,Micronesia (country),0,-35.675147,-71.542969,7.425554,150.550812
2020,Chile,Moldova,0,-35.675147,-71.542969,47.411631,28.369885
2020,Chile,Monaco,0,-35.675147,-71.542969,43.750298,7.412841
2020,Chile,Mongolia,0,-35.675147,-71.542969,46.862496,103.846656
2020,Chile,Montenegro,0,-35.675147,-71.542969,42.708678,19.37439
2020,Chile,Montserrat,0,-35.675147,-71.542969,16.742498,-62.187366
2020,Chile,Morocco,0,-35.675147,-71.542969,31.791702,-7.09262
2020,Chile,Mozambique,0,-35.675147,-71.542969,-18.665695,35.529562
2020,Chile,Myanmar,0,-35.675147,-71.542969,21.913965,95.956223
2020,Chile,Namibia,0,-35.675147,-71.542969,-22.95764,18.49041
2020,Chile,Nauru,0,-35.675147,-71.542969,-0.522778,166.931503
2020,Chile,Nepal,0,-35.675147,-71.542969,28.394857,84.124008
2020,Chile,Netherlands,0,-35.675147,-71.542969,52.132633,5.291266
2020,Chile,New Caledonia,0,-35.675147,-71.542969,-20.904305,165.618042
2020,Chile,New Zealand,0,-35.675147,-71.542969,-40.900557,174.885971
2020,Chile,Nicaragua,0,-35.675147,-71.542969,12.865416,-85.207229
2020,Chile,Niger,0,-35.675147,-71.542969,17.607789,8.081666
2020,Chile,Nigeria,0,-35.675147,-71.542969,9.081999,8.675277
2020,Chile,Niue,0,-35.675147,-71.542969,-19.054445,-169.867233
2020,Chile,North Korea,0,-35.675147,-71.542969,40.339852,127.510093
2020,Chile,North Macedonia,0,-35.675147,-71.542969,41.608635,21.745275
2020,Chile,Northern Mariana Islands,0,-35.675147,-71.542969,17.33083,145.38469
2020,Chile,Norway,0,-35.675147,-71.542969,60.472024,8.468946
2020,Chile,Oman,0,-35.675147,-71.542969,21.512583,55.923255
2020,Chile,Pakistan,0,-35.675147,-71.542969,30.375321,69.345116
2020,Chile,Palau,0,-35.675147,-71.542969,7.51498,134.58252
2020,Chile,Palestine,0,-35.675147,-71.542969,31.952162,35.233154
2020,Chile,Panama,0,-35.675147,-71.542969,8.537981,-80.782127
2020,Chile,Papua New Guinea,0,-35.675147,-71.542969,-6.314993,143.95555
2020,Chile,Paraguay,6045,-35.675147,-71.542969,-23.442503,-58.443832
2020,Chile,Peru,240273,-35.675147,-71.542969,-9.189967,-75.015152
2020,Chile,Philippines,0,-35.675147,-71.542969,12.879721,121.774017
2020,Chile,Poland,0,-35.675147,-71.542969,51.919438,19.145136
2020,Chile,Polynesia,0,-35.675147,-71.542969,#N/A,#N/A
2020,Chile,Portugal,0,-35.675147,-71.542969,39.399872,-8.224454
2020,Chile,Puerto Rico,0,-35.675147,-71.542969,18.220833,-66.590149
2020,Chile,Qatar,0,-35.675147,-71.542969,25.354826,51.183884
2020,Chile,Reunion,0,-35.675147,-71.542969,-21.115141,55.536384
2020,Chile,Romania,0,-35.675147,-71.542969,45.943161,24.96676
2020,Chile,Russia,0,-35.675147,-71.542969,61.52401,105.318756
2020,Chile,Rwanda,0,-35.675147,-71.542969,-1.940278,29.873888
2020,Chile,Saint Barthlemy,0,-35.675147,-71.542969,#N/A,#N/A
2020,Chile,Saint Helena,0,-35.675147,-71.542969,-24.143474,-10.030696
2020,Chile,Saint Kitts and Nevis,0,-35.675147,-71.542969,17.357822,-62.782998
2020,Chile,Saint Lucia,0,-35.675147,-71.542969,13.909444,-60.978893
2020,Chile,Saint Martin (French part),0,-35.675147,-71.542969,#N/A,#N/A
2020,Chile,Saint Pierre and Miquelon,0,-35.675147,-71.542969,46.941936,-56.27111
2020,Chile,Saint Vincent and the Grenadines,0,-35.675147,-71.542969,12.984305,-61.287228
2020,Chile,Samoa,0,-35.675147,-71.542969,-13.759029,-172.104629
2020,Chile,San Marino,0,-35.675147,-71.542969,43.94236,12.457777
2020,Chile,Sao Tome and Principe,0,-35.675147,-71.542969,0.18636,6.613081
2020,Chile,Saudi Arabia,0,-35.675147,-71.542969,23.885942,45.079162
2020,Chile,Senegal,0,-35.675147,-71.542969,14.497401,-14.452362
2020,Chile,Serbia,0,-35.675147,-71.542969,44.016521,21.005859
2020,Chile,Seychelles,0,-35.675147,-71.542969,-4.679574,55.491977
2020,Chile,Sierra Leone,0,-35.675147,-71.542969,8.460555,-11.779889
2020,Chile,Singapore,0,-35.675147,-71.542969,1.352083,103.819836
2020,Chile,Sint Maarten (Dutch part),0,-35.675147,-71.542969,#N/A,#N/A
2020,Chile,Slovakia,0,-35.675147,-71.542969,48.669026,19.699024
2020,Chile,Slovenia,0,-35.675147,-71.542969,46.151241,14.995463
2020,Chile,Solomon Islands,0,-35.675147,-71.542969,-9.64571,160.156194
2020,Chile,Somalia,0,-35.675147,-71.542969,5.152149,46.199616
2020,Chile,South Africa,0,-35.675147,-71.542969,-30.559482,22.937506
2020,Chile,South Korea,0,-35.675147,-71.542969,35.907757,127.766922
2020,Chile,South Sudan,0,-35.675147,-71.542969,12.862807,30.217636
2020,Chile,Spain,21798,-35.675147,-71.542969,40.463667,-3.74922
2020,Chile,Sri Lanka,0,-35.675147,-71.542969,7.873054,80.771797
2020,Chile,Sudan,0,-35.675147,-71.542969,#N/A,#N/A
2020,Chile,Suriname,0,-35.675147,-71.542969,3.919305,-56.027783
2020,Chile,Sweden,0,-35.675147,-71.542969,60.128161,18.643501
2020,Chile,Switzerland,0,-35.675147,-71.542969,46.818188,8.227512
2020,Chile,Syria,0,-35.675147,-71.542969,34.802075,38.996815
2020,Chile,Taiwan,0,-35.675147,-71.542969,23.69781,120.960515
2020,Chile,Tajikistan,0,-35.675147,-71.542969,38.861034,71.276093
2020,Chile,Tanzania,0,-35.675147,-71.542969,-6.369028,34.888822
2020,Chile,Thailand,0,-35.675147,-71.542969,15.870032,100.992541
2020,Chile,Timor-Leste,0,-35.675147,-71.542969,-8.874217,125.727539
2020,Chile,Togo,0,-35.675147,-71.542969,8.619543,0.824782
2020,Chile,Tokelau,0,-35.675147,-71.542969,-8.967363,-171.855881
2020,Chile,Tonga,0,-35.675147,-71.542969,-21.178986,-175.198242
2020,Chile,Trinidad and Tobago,0,-35.675147,-71.542969,10.691803,-61.222503
2020,Chile,Tunisia,0,-35.675147,-71.542969,33.886917,9.537499
2020,Chile,Turkey,0,-35.675147,-71.542969,38.963745,35.243322
2020,Chile,Turkmenistan,0,-35.675147,-71.542969,38.969719,59.556278
2020,Chile,Turks and Caicos Islands,0,-35.675147,-71.542969,21.694025,-71.797928
2020,Chile,Tuvalu,0,-35.675147,-71.542969,-7.109535,177.64933
2020,Chile,Uganda,0,-35.675147,-71.542969,1.373333,32.290275
2020,Chile,Ukraine,0,-35.675147,-71.542969,48.379433,31.16558
2020,Chile,United Arab Emirates,0,-35.675147,-71.542969,23.424076,53.847818
2020,Chile,United Kingdom,0,-35.675147,-71.542969,55.378051,-3.435973
2020,Chile,United States,17015,-35.675147,-71.542969,37.09024,-95.712891
2020,Chile,United States Virgin Islands,0,-35.675147,-71.542969,#N/A,#N/A
2020,Chile,Uruguay,5652,-35.675147,-71.542969,-32.522779,-55.765835
2020,Chile,Uzbekistan,0,-35.675147,-71.542969,41.377491,64.585262
2020,Chile,Vanuatu,0,-35.675147,-71.542969,-15.376706,166.959158
2020,Chile,Vatican,0,-35.675147,-71.542969,#N/A,#N/A
2020,Chile,Venezuela,523553,-35.675147,-71.542969,6.42375,-66.58973
2020,Chile,Vietnam,0,-35.675147,-71.542969,14.058324,108.277199
2020,Chile,Wallis and Futuna,0,-35.675147,-71.542969,-13.768752,-177.156097
2020,Chile,Western Sahara,0,-35.675147,-71.542969,24.215527,-12.885834
2020,Chile,Yemen,0,-35.675147,-71.542969,15.552727,48.516388
2020,Chile,Zambia,0,-35.675147,-71.542969,-13.133897,27.849332
2020,Chile,Zimbabwe,0,-35.675147,-71.542969,-19.015438,29.154857
2020,China,Afghanistan,0,35.86166,104.195397,33.93911,67.709953
2020,China,Albania,0,35.86166,104.195397,41.153332,20.168331
2020,China,Algeria,0,35.86166,104.195397,28.033886,1.659626
2020,China,American Samoa,0,35.86166,104.195397,-14.270972,-170.132217
2020,China,Andorra,0,35.86166,104.195397,42.546245,1.601554
2020,China,Angola,0,35.86166,104.195397,-11.202692,17.873887
2020,China,Anguilla,0,35.86166,104.195397,18.220554,-63.068615
2020,China,Antigua and Barbuda,0,35.86166,104.195397,17.060816,-61.796428
2020,China,Argentina,0,35.86166,104.195397,-38.416097,-63.616672
2020,China,Armenia,0,35.86166,104.195397,40.069099,45.038189
2020,China,Aruba,0,35.86166,104.195397,12.52111,-69.968338
2020,China,Australia,4052,35.86166,104.195397,-25.274398,133.775136
2020,China,Austria,0,35.86166,104.195397,47.516231,14.550072
2020,China,Azerbaijan,0,35.86166,104.195397,40.143105,47.576927
2020,China,Bahamas,0,35.86166,104.195397,25.03428,-77.39628
2020,China,Bahrain,0,35.86166,104.195397,25.930414,50.637772
2020,China,Bangladesh,3115,35.86166,104.195397,23.684994,90.356331
2020,China,Barbados,0,35.86166,104.195397,13.193887,-59.543198
2020,China,Belarus,0,35.86166,104.195397,53.709807,27.953389
2020,China,Belgium,0,35.86166,104.195397,50.503887,4.469936
2020,China,Belize,0,35.86166,104.195397,17.189877,-88.49765
2020,China,Benin,0,35.86166,104.195397,9.30769,2.315834
2020,China,Bermuda,0,35.86166,104.195397,32.321384,-64.75737
2020,China,Bhutan,0,35.86166,104.195397,27.514162,90.433601
2020,China,Bolivia,0,35.86166,104.195397,-16.290154,-63.588653
2020,China,Bonaire Sint Eustatius and Saba,0,35.86166,104.195397,#N/A,#N/A
2020,China,Bosnia and Herzegovina,0,35.86166,104.195397,43.915886,17.679076
2020,China,Botswana,0,35.86166,104.195397,-22.328474,24.684866
2020,China,Brazil,57602,35.86166,104.195397,-14.235004,-51.92528
2020,China,British Virgin Islands,0,35.86166,104.195397,18.420695,-64.639968
2020,China,Brunei,0,35.86166,104.195397,4.535277,114.727669
2020,China,Bulgaria,0,35.86166,104.195397,42.733883,25.48583
2020,China,Burkina Faso,0,35.86166,104.195397,12.238333,-1.561593
2020,China,Burundi,0,35.86166,104.195397,-3.373056,29.918886
2020,China,Cambodia,0,35.86166,104.195397,12.565679,104.990963
2020,China,Cameroon,0,35.86166,104.195397,7.369722,12.354722
2020,China,Canada,6691,35.86166,104.195397,56.130366,-106.346771
2020,China,Cape Verde,0,35.86166,104.195397,16.002082,-24.013197
2020,China,Caribbean,0,35.86166,104.195397,#N/A,#N/A
2020,China,Cayman Islands,0,35.86166,104.195397,19.513469,-80.566956
2020,China,Central African Republic,0,35.86166,104.195397,6.611111,20.939444
2020,China,Chad,0,35.86166,104.195397,15.454166,18.732207
2020,China,Channel Islands,0,35.86166,104.195397,#N/A,#N/A
2020,China,Chile,0,35.86166,104.195397,-35.675147,-71.542969
2020,China,China,10461170,35.86166,104.195397,35.86166,104.195397
2020,China,Colombia,0,35.86166,104.195397,4.570868,-74.297333
2020,China,Comoros,0,35.86166,104.195397,-11.875001,43.872219
2020,China,Congo,0,35.86166,104.195397,-4.038333,21.758664
2020,China,Cook Islands,0,35.86166,104.195397,-21.236736,-159.777671
2020,China,Costa Rica,0,35.86166,104.195397,9.748917,-83.753428
2020,China,Cote d'Ivoire,0,35.86166,104.195397,7.539989,-5.54708
2020,China,Croatia,0,35.86166,104.195397,45.1,15.2
2020,China,Cuba,0,35.86166,104.195397,21.521757,-77.781167
2020,China,Curacao,0,35.86166,104.195397,#N/A,#N/A
2020,China,Cyprus,0,35.86166,104.195397,35.126413,33.429859
2020,China,Czechia,0,35.86166,104.195397,49.817492,15.472962
2020,China,Democratic Republic of Congo,0,35.86166,104.195397,-0.228021,15.827659
2020,China,Denmark,0,35.86166,104.195397,56.26392,9.501785
2020,China,Djibouti,0,35.86166,104.195397,11.825138,42.590275
2020,China,Dominica,0,35.86166,104.195397,15.414999,-61.370976
2020,China,Dominican Republic,0,35.86166,104.195397,18.735693,-70.162651
2020,China,Ecuador,0,35.86166,104.195397,-1.831239,-78.183406
2020,China,Egypt,0,35.86166,104.195397,26.820553,30.802498
2020,China,El Salvador,0,35.86166,104.195397,13.794185,-88.89653
2020,China,Equatorial Guinea,0,35.86166,104.195397,1.650801,10.267895
2020,China,Eritrea,0,35.86166,104.195397,15.179384,39.782334
2020,China,Estonia,0,35.86166,104.195397,58.595272,25.013607
2020,China,Eswatini,0,35.86166,104.195397,#N/A,#N/A
2020,China,Ethiopia,0,35.86166,104.195397,9.145,40.489673
2020,China,Faeroe Islands,0,35.86166,104.195397,61.892635,-6.911806
2020,China,Falkland Islands,0,35.86166,104.195397,-51.796253,-59.523613
2020,China,Fiji,0,35.86166,104.195397,-16.578193,179.414413
2020,China,Finland,0,35.86166,104.195397,61.92411,25.748151
2020,China,France,0,35.86166,104.195397,46.227638,2.213749
2020,China,French Guiana,0,35.86166,104.195397,3.933889,-53.125782
2020,China,French Polynesia,0,35.86166,104.195397,-17.679742,-149.406843
2020,China,Gabon,0,35.86166,104.195397,-0.803689,11.609444
2020,China,Gambia,0,35.86166,104.195397,13.443182,-15.310139
2020,China,Georgia,0,35.86166,104.195397,42.315407,43.356892
2020,China,Germany,0,35.86166,104.195397,51.165691,10.451526
2020,China,Ghana,0,35.86166,104.195397,7.946527,-1.023194
2020,China,Gibraltar,0,35.86166,104.195397,36.137741,-5.345374
2020,China,Greece,0,35.86166,104.195397,39.074208,21.824312
2020,China,Greenland,0,35.86166,104.195397,71.706936,-42.604303
2020,China,Grenada,0,35.86166,104.195397,12.262776,-61.604171
2020,China,Guadeloupe,0,35.86166,104.195397,16.995971,-62.067641
2020,China,Guam,0,35.86166,104.195397,13.444304,144.793731
2020,China,Guatemala,0,35.86166,104.195397,15.783471,-90.230759
2020,China,Guinea,0,35.86166,104.195397,9.945587,-9.696645
2020,China,Guinea-Bissau,0,35.86166,104.195397,11.803749,-15.180413
2020,China,Guyana,0,35.86166,104.195397,4.860416,-58.93018
2020,China,Haiti,0,35.86166,104.195397,18.971187,-72.285215
2020,China,Honduras,0,35.86166,104.195397,15.199999,-86.241905
2020,China,Hong Kong,209555,35.86166,104.195397,22.396428,114.109497
2020,China,Hungary,0,35.86166,104.195397,47.162494,19.503304
2020,China,Iceland,0,35.86166,104.195397,64.963051,-19.020835
2020,China,India,6953,35.86166,104.195397,20.593684,78.96288
2020,China,Indonesia,30811,35.86166,104.195397,-0.789275,113.921327
2020,China,Iran,0,35.86166,104.195397,32.427908,53.688046
2020,China,Iraq,0,35.86166,104.195397,33.223191,43.679291
2020,China,Ireland,0,35.86166,104.195397,53.41291,-8.24389
2020,China,Isle of Man,0,35.86166,104.195397,54.236107,-4.548056
2020,China,Israel,0,35.86166,104.195397,31.046051,34.851612
2020,China,Italy,0,35.86166,104.195397,41.87194,12.56738
2020,China,Jamaica,0,35.86166,104.195397,18.109581,-77.297508
2020,China,Japan,5292,35.86166,104.195397,36.204824,138.252924
2020,China,Jordan,0,35.86166,104.195397,30.585164,36.238414
2020,China,Kazakhstan,0,35.86166,104.195397,48.019573,66.923684
2020,China,Kenya,0,35.86166,104.195397,-0.023559,37.906193
2020,China,Kiribati,0,35.86166,104.195397,-3.370417,-168.734039
2020,China,Kuwait,0,35.86166,104.195397,29.31166,47.481766
2020,China,Kyrgyzstan,0,35.86166,104.195397,41.20438,74.766098
2020,China,Laos,0,35.86166,104.195397,19.85627,102.495496
2020,China,Latvia,0,35.86166,104.195397,56.879635,24.603189
2020,China,Lebanon,0,35.86166,104.195397,33.854721,35.862285
2020,China,Lesotho,0,35.86166,104.195397,-29.609988,28.233608
2020,China,Liberia,0,35.86166,104.195397,6.428055,-9.429499
2020,China,Libya,0,35.86166,104.195397,26.3351,17.228331
2020,China,Liechtenstein,0,35.86166,104.195397,47.166,9.555373
2020,China,Lithuania,0,35.86166,104.195397,55.169438,23.881275
2020,China,Luxembourg,0,35.86166,104.195397,49.815273,6.129583
2020,China,Macao,18918,35.86166,104.195397,#N/A,#N/A
2020,China,Madagascar,0,35.86166,104.195397,-18.766947,46.869107
2020,China,Malawi,0,35.86166,104.195397,-13.254308,34.301525
2020,China,Malaysia,4753,35.86166,104.195397,4.210484,101.975766
2020,China,Maldives,0,35.86166,104.195397,3.202778,73.22068
2020,China,Mali,0,35.86166,104.195397,17.570692,-3.996166
2020,China,Malta,0,35.86166,104.195397,35.937496,14.375416
2020,China,Marshall Islands,0,35.86166,104.195397,7.131474,171.184478
2020,China,Martinique,0,35.86166,104.195397,14.641528,-61.024174
2020,China,Mauritania,0,35.86166,104.195397,21.00789,-10.940835
2020,China,Mauritius,0,35.86166,104.195397,-20.348404,57.552152
2020,China,Mayotte,0,35.86166,104.195397,-12.8275,45.166244
2020,China,Mexico,0,35.86166,104.195397,23.634501,-102.552784
2020,China,Micronesia (country),0,35.86166,104.195397,7.425554,150.550812
2020,China,Moldova,0,35.86166,104.195397,47.411631,28.369885
2020,China,Monaco,0,35.86166,104.195397,43.750298,7.412841
2020,China,Mongolia,0,35.86166,104.195397,46.862496,103.846656
2020,China,Montenegro,0,35.86166,104.195397,42.708678,19.37439
2020,China,Montserrat,0,35.86166,104.195397,16.742498,-62.187366
2020,China,Morocco,0,35.86166,104.195397,31.791702,-7.09262
2020,China,Mozambique,0,35.86166,104.195397,-18.665695,35.529562
2020,China,Myanmar,0,35.86166,104.195397,21.913965,95.956223
2020,China,Namibia,0,35.86166,104.195397,-22.95764,18.49041
2020,China,Nauru,0,35.86166,104.195397,-0.522778,166.931503
2020,China,Nepal,0,35.86166,104.195397,28.394857,84.124008
2020,China,Netherlands,0,35.86166,104.195397,52.132633,5.291266
2020,China,New Caledonia,0,35.86166,104.195397,-20.904305,165.618042
2020,China,New Zealand,0,35.86166,104.195397,-40.900557,174.885971
2020,China,Nicaragua,0,35.86166,104.195397,12.865416,-85.207229
2020,China,Niger,0,35.86166,104.195397,17.607789,8.081666
2020,China,Nigeria,0,35.86166,104.195397,9.081999,8.675277
2020,China,Niue,0,35.86166,104.195397,-19.054445,-169.867233
2020,China,North Korea,0,35.86166,104.195397,40.339852,127.510093
2020,China,North Macedonia,0,35.86166,104.195397,41.608635,21.745275
2020,China,Northern Mariana Islands,0,35.86166,104.195397,17.33083,145.38469
2020,China,Norway,0,35.86166,104.195397,60.472024,8.468946
2020,China,Oman,0,35.86166,104.195397,21.512583,55.923255
2020,China,Pakistan,3414,35.86166,104.195397,30.375321,69.345116
2020,China,Palau,0,35.86166,104.195397,7.51498,134.58252
2020,China,Palestine,0,35.86166,104.195397,31.952162,35.233154
2020,China,Panama,0,35.86166,104.195397,8.537981,-80.782127
2020,China,Papua New Guinea,0,35.86166,104.195397,-6.314993,143.95555
2020,China,Paraguay,0,35.86166,104.195397,-23.442503,-58.443832
2020,China,Peru,10455,35.86166,104.195397,-9.189967,-75.015152
2020,China,Philippines,56657,35.86166,104.195397,12.879721,121.774017
2020,China,Poland,0,35.86166,104.195397,51.919438,19.145136
2020,China,Polynesia,0,35.86166,104.195397,#N/A,#N/A
2020,China,Portugal,0,35.86166,104.195397,39.399872,-8.224454
2020,China,Puerto Rico,0,35.86166,104.195397,18.220833,-66.590149
2020,China,Qatar,0,35.86166,104.195397,25.354826,51.183884
2020,China,Reunion,0,35.86166,104.195397,-21.115141,55.536384
2020,China,Romania,0,35.86166,104.195397,45.943161,24.96676
2020,China,Russia,2297,35.86166,104.195397,61.52401,105.318756
2020,China,Rwanda,0,35.86166,104.195397,-1.940278,29.873888
2020,China,Saint Barthlemy,0,35.86166,104.195397,#N/A,#N/A
2020,China,Saint Helena,0,35.86166,104.195397,-24.143474,-10.030696
2020,China,Saint Kitts and Nevis,0,35.86166,104.195397,17.357822,-62.782998
2020,China,Saint Lucia,0,35.86166,104.195397,13.909444,-60.978893
2020,China,Saint Martin (French part),0,35.86166,104.195397,#N/A,#N/A
2020,China,Saint Pierre and Miquelon,0,35.86166,104.195397,46.941936,-56.27111
2020,China,Saint Vincent and the Grenadines,0,35.86166,104.195397,12.984305,-61.287228
2020,China,Samoa,0,35.86166,104.195397,-13.759029,-172.104629
2020,China,San Marino,0,35.86166,104.195397,43.94236,12.457777
2020,China,Sao Tome and Principe,0,35.86166,104.195397,0.18636,6.613081
2020,China,Saudi Arabia,0,35.86166,104.195397,23.885942,45.079162
2020,China,Senegal,0,35.86166,104.195397,14.497401,-14.452362
2020,China,Serbia,0,35.86166,104.195397,44.016521,21.005859
2020,China,Seychelles,0,35.86166,104.195397,-4.679574,55.491977
2020,China,Sierra Leone,0,35.86166,104.195397,8.460555,-11.779889
2020,China,Singapore,0,35.86166,104.195397,1.352083,103.819836
2020,China,Sint Maarten (Dutch part),0,35.86166,104.195397,#N/A,#N/A
2020,China,Slovakia,0,35.86166,104.195397,48.669026,19.699024
2020,China,Slovenia,0,35.86166,104.195397,46.151241,14.995463
2020,China,Solomon Islands,0,35.86166,104.195397,-9.64571,160.156194
2020,China,Somalia,0,35.86166,104.195397,5.152149,46.199616
2020,China,South Africa,0,35.86166,104.195397,-30.559482,22.937506
2020,China,South Korea,144831,35.86166,104.195397,35.907757,127.766922
2020,China,South Sudan,0,35.86166,104.195397,12.862807,30.217636
2020,China,Spain,0,35.86166,104.195397,40.463667,-3.74922
2020,China,Sri Lanka,4214,35.86166,104.195397,7.873054,80.771797
2020,China,Sudan,0,35.86166,104.195397,#N/A,#N/A
2020,China,Suriname,0,35.86166,104.195397,3.919305,-56.027783
2020,China,Sweden,0,35.86166,104.195397,60.128161,18.643501
2020,China,Switzerland,0,35.86166,104.195397,46.818188,8.227512
2020,China,Syria,0,35.86166,104.195397,34.802075,38.996815
2020,China,Taiwan,0,35.86166,104.195397,23.69781,120.960515
2020,China,Tajikistan,0,35.86166,104.195397,38.861034,71.276093
2020,China,Tanzania,0,35.86166,104.195397,-6.369028,34.888822
2020,China,Thailand,11779,35.86166,104.195397,15.870032,100.992541
2020,China,Timor-Leste,0,35.86166,104.195397,-8.874217,125.727539
2020,China,Togo,0,35.86166,104.195397,8.619543,0.824782
2020,China,Tokelau,0,35.86166,104.195397,-8.967363,-171.855881
2020,China,Tonga,0,35.86166,104.195397,-21.178986,-175.198242
2020,China,Trinidad and Tobago,0,35.86166,104.195397,10.691803,-61.222503
2020,China,Tunisia,0,35.86166,104.195397,33.886917,9.537499
2020,China,Turkey,0,35.86166,104.195397,38.963745,35.243322
2020,China,Turkmenistan,0,35.86166,104.195397,38.969719,59.556278
2020,China,Turks and Caicos Islands,0,35.86166,104.195397,21.694025,-71.797928
2020,China,Tuvalu,0,35.86166,104.195397,-7.109535,177.64933
2020,China,Uganda,0,35.86166,104.195397,1.373333,32.290275
